,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label
0,81.37611478510071,5.524709589107533,68.4931506849315,100.67114093959732, 37.462528, 737.419753, 51.895108, 0.070374, 0.050802, 731.5, 42.2541, 0.057764, 17.283951, 54.320988, 0.019308, 0.001191, 0.341888, 1.86326, 26.572647, 68.592057, 0.387401,20.25466534649407,4.831750311804456,10.615711252653927,46.33204633204633, 1243.891118, 3030.277778, 841.379772, 892.382394, 787.079096, 0.881998,1
1,84.18642838908212,5.409201487528503,66.44518272425249,100.33444816053512, 29.478806, 712.826347, 47.48354, 0.066613, 0.041355, 710.0, 38.5476, 0.054292, 8.383234, 44.311377, 0.010791, 0.000458, 0.132695, 6.493617, 20.907706, 64.026233, 0.326549,16.55266066512658,3.458624789237099,9.239297813366184,30.045067601402103, 898.180995, 3647.967742, 924.719903, 645.919085, 1137.102604, 1.760441,1
2,83.62502970565903,6.254353636767165,68.41505131128848,103.27022375215147, 32.621614, 717.63253, 54.084366, 0.075365, 0.045457, 718.5, 46.7019, 0.064999, 12.048193, 47.590361, 0.007778, 0.000282, 0.13338, 6.461174, 23.137177, 73.119029, 0.316432,13.26198581392089,3.722705980680224,7.062146892655367,20.05347593582888, 1785.131745, 4655.666667, 1580.857931, 1290.454587, 1825.637027, 1.414724,1
3,83.85380347151548,6.341560506879475,69.44444444444444,99.17355371900827, 34.516838, 715.843373, 55.877568, 0.078058, 0.048218, 713.0, 48.9258, 0.06862, 13.253012, 43.975904, 0.029201, 0.000655, 0.26717, 2.720516, 24.479152, 75.14608, 0.325754,12.163316906282684,4.191339481468039,6.284696763381167,20.290835306053435, 1329.985678, 4890.954545, 1863.768698, 950.678454, 2458.348632, 2.585889,1
4,83.27547889260502,4.766221780753328,71.94244604316548,96.7741935483871, 27.829731, 720.509091, 42.018378, 0.058318, 0.038625, 722.0, 41.5128, 0.057497, 6.060606, 44.848485, 0.028412, 0.001378, 0.294426, 2.347954, 19.732376, 55.662573, 0.3545,14.509688901625891,1.823826672115813,10.936930368209989,18.738288569643974, 813.501548, 4157.296296, 620.940714, 586.619901, 653.461424, 1.113943,1
5,91.280561480993,7.617646173215766,72.55139056831923,108.1081081081081, 32.790158, 657.447514, 57.145173, 0.08692, 0.049875, 647.0, 50.4084, 0.077911, 12.707182, 48.618785, 0.006739, 0.001006, 0.09165, 9.761795, 23.249734, 77.575189, 0.299706,18.720768904718135,4.491847355400265,9.124087591240876,31.79650238473768, 1445.905955, 3236.882353, 1058.405598, 1038.172523, 1078.259075, 1.038613,0
6,106.70353268826312,13.097602532957147,66.006600660066,126.05042016806723, 31.679722, 561.881517, 77.464217, 0.137866, 0.056381, 541.0, 40.0302, 0.073993, 5.687204, 25.118483, 0.001577, 0.000118, 0.210886, 3.667139, 22.447732, 106.214622, 0.211343,16.778895171158542,7.267815839498941,5.4864667154352595,44.80955937266617, 2956.549376, 3762.034483, 2232.975009, 2128.610288, 2332.675079, 1.095868,0
